Year..yyyy.,Missing.data..see.colored.cell.,Metal.Band....top..right.leg...xxxx.xxxxx.,Color.bands..RFID..top.....bottom...ABC.,Sex..M.F.,Date..mm.dd.yy.,Time..military...07.45.,Year..yyyy..1,Location..F..MN..NB....yellow.if.snap.trapped.in.NB..thus.a.breeder.,Status..New.Prev.year..Rs.not.entered.here..N.P.,IA.STATUS..If..P...was.it.even.an.IA..Note..An.IA.s.first..R..of.season.requires.all.measures...IA...,If..P...Age.when.first.caught..nestling...HY..SY..ASY..AHY.,If..P...Year.first.caught..yyyy.,If..P...Location.first.caught..F..MN..NB...,Exact.year.of.life..if.known....,Age..see.guide...Nestling.HY..SY..ASY..AHY.,Color.crest..3blk.2drk.grey.1lt.grey.,Color.base.lower.mandible..3blk.2drk.grey.1lt.grey.,Tarsus..10th.mm...xx.x.,Wing..10th.mm...xx.x.,Who.measured.tars.wing..initials.,Blood.Taken..Y.Need......na.,Tail.feather.pulled..3rd.from.bird.s.right....Y.N.,Spec..Y.N.,Crest.photo..Y.N.,Mass..10th.g...xx.x.,RFID....bottom..right.leg...xxxxxxxxxx.,BREEDING.in.current.year..LOCATION..NB..,BREEDING.in..current.year..PARTNER..metal..color......ABC.,Bred..in.PAST..YEAR..yyyy.,Bred..in.PAST..LOCATION..NB..,Bred..in.PAST..PARTNER....metal..color.......ABC.,Notes,Other.Notes,Recapture.date..mm.dd.yy.,Recapture.location..F..MN..NB..,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,X.8,X.9,X.10,X.11,X.12,X.13
2025,,3011-89696,PNG,M,11/02/25,,2025,FK,P,IA,nestling,2025,NB14,1,HY,2,3,19.7,74.3,SC,N,.,.,.,18.8,.,,,,,,beautiful boy <3,Caught in trap with dad (GDW) at FK,11/22/25,FK,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,,3241-58127,RDR,F,11/22/25,,2025,FB,N,,,,,,AHY,2,1,19.0,71.5,SC,Y,.,.,.,15.9,3B004BE3F2,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,,3241-58128,RDY,M,11/22/25,,2025,FC,N,,,,,,AHY,2,2,20.4,76.1,SC,Y,.,.,.,20.0,3B004CA473,,,,,,SEX CONFIRMED THROUGH DISSECTION AS MALE 06/05/26,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,,3241-58129,RDT,F,11/22/25,,2025,FL,N,,,,,,AHY,1,1,19.8,68.9,SC,Y,.,.,.,17.0,3B0049F953,,,,,,"Bad bleeding, small bird",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,,3241-58130,RPT,F,12/07/25,,2025,FO,N,,,,,,HY,2,2,19.8,75.3,TM ,Y,.,.,.,17.6,3B0049FCF6,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,NA,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89557,YBN,M,02/01/26,,2026,FF,P,IA,nestling,2024,NB21,3,ASY.,3,3,19.8,80.6,TM,.,Y,Y,Y,18.1,.,,,,,,first bird of '26,"Recaptured  05/20/2026, took tail feather, crest photo, and spec","05/20/2026, 05/23/2026, 05/27/26","FG, FF, FG",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89469,GPO,F,02/01/26,,2026,FF,N,.,.,.,.,.,AHY,1,3,19.7,75.0,TM,Y,N,.,.,N,3B004C3B15,,,,,,dead in hand,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89470,WPG,M,02/01/26,,2026,FF,N,.,.,.,.,.,AHY,2,3,20.1,78.1,TM,Y,Y,.,.,19.7,3B0018455B,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89318,PBP (was PBB),M,02/08/26,,2026,FP,P,IA,nestling,2023,NB18,4,ASY.,3,3,20.6,79.8,TM,.,Y,Y,Y,19.9,.,NB16A,"3241-58124, RPP (repeat)",2025,NB16A,,Color bands changed from PBB to PBP 04/22/26,"Pulled tail feather 04/22/26, took spec/crest radio tracker freq 9.036 05/22/26","03/01/26, 04/22/26, 05/22/26","FP, NB16A, MNFP",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58131,RST,M,02/08/26,,2026,FN,N,.,.,.,.,.,AHY,3,3,20.5,72.1,TM,Y,Y,.,.,18.1,3B004CA470,,,,,,bad bleeder,,03/01/26,FN,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,2: (tail AND) repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3241-58124,RPP,F,02/08/26,,2026,FP,P,.,HY,2025,FQ,2,SY,2,2,20.4,73.1,TM,.,N,.,.,17.8,.,,,2025,NB14,,metal band on wrong side ,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89526,RLB,F,02/08/26,,2026,FL,P,.,AHY,2024,NB15C,3+,ASY.,2,3,18.8,73.1,TM,.,Y,Y,Y,16.7,.,,,2024,NB15C,,,caught with RNT on 02/22/26,"02/22/26, 05/21/26","FM, FM",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58132,RNT,M,02/08/26,,2026,FL,N,.,.,.,.,.,AHY,3,3,19.4,78.1,TM,Y,Y,Y,Y,17.0,3B004CB10E,,,,,,,caught with RLB on 02/22/26 recapture,"02/22/26, 03/01/26, 05/21/26","FM, FM, FM",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58113,WYD (was WxD),M,02/08/26,,2026,FS,P,IA,nestling,2025,NB17,2,SY,3,3,20.8,78.8,TM,.,Y,Y,Y,17.8,.,,,,,,,caught with RTT on 06/19/26,"05/21/26, 05/22/26, 06/01/26, 06/19/26","FR, FS, FS, FS",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89415,RTT,F,02/08/26,,2026,FS,P,IA,nestling,2025,NB05,2,SY,2,3,19.6,74.2,TM,.,Y,Y,Y,17.2,.,,,,,,brood patch 06/19/26,caught with WYD on 06/19/26,"05/03/26, 05/21/26, 06/19/26, 06/25/26","FR, FS, FS, FS",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"spec, crest",3011-89693,PNP (was PNx),M,02/08/26,,2026,FM,P,IA,nestling,2025,NB14,2,SY,3,3,19.8,78.7,TM,.,Y,.,.,18.4,.,,,,,,was missing a band (p),,"03/01/26, 06/17/26","FL, FP",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89551,YBY,M,02/08/26,,2026,FP,P,IA,nestling,2024,NB15C,3,ASY,3,3,20.4,79.1,TM,.,Y,Y,Y,18.6,.,,,,,,balding on back of head,"on 05/27/26, was caught at mist net by FP, took spec and crest",05/27/26,MNFP,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58106,WDN,M,02/08/26,,2026,FR,P,IA,nestling,2025,NB16B,2,SY,3,3,20.0,76.8,TM,Y,Y,.,.,19.1,.,,,,,,,Caught with sibling(WDW),02/22/26,FR,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89421,YOD,M,02/08/26,,2026,FN,P,IA,nestling,2025,NB13,2,SY,2,3,19.3,77.3,TM,.,Y,Y,Y,18.1,.,NB14,"3011-89473, ROW",,,,crest is missing feathers 21 may 2026,"backpacked on 06/01/26 (freq. 9.187), still missing crest/head feathers, backpack looking good 06/19/26","05/21/26, 06/01/26, 06/19/26, 06/24/26","FM, FN, FM, FN",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,repeat color bands… NOTE HOW YOU FIXED THIS THIS ON THE PAPER DATA SHEET ,3241-58121,GDW,M,02/15/26,,2026,FD,P,.,AHY,2025,FD,.,AHY,3,3,20.8,77.8,TM,.,Y,Y,Y,19.7,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,NEED BLOOD,3241-58128,RDY,M,02/15/26,,2026,FC,P,.,AHY,2025,FC,.,ASY,3,3,20.3,79.1,TM,.,Y,Y,Y,19.8,.,,,,,,SEX CONFIRMED THROUGH DISSECTION AS MALE 06/05/26,Found dead in trap FC 04/30/26 with RSD,04/30/26,FC,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89464,RSD,M,02/15/26,,2026,FD,P,.,HY,2025,FC,.,AHY,3,3,20.5,80.1,TM,.,Y,Y,Y,19.6,.,,,,,,,Found dead in trap FC 04/30/36 with RDY,03/22/26,FC,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89657,SWS,F,02/22/26,,2026,FN,P,.,HY,2024,FN,2,SY,2,3,20.5,76.0,TM,.,Y,Y,Y,17.7,.,,,2025,NB15A,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89554,YBT,M,02/22/26,,2026,FO,P,IA,nestling,2024,NB15C,3,ASY.,3,3,19.6,76.0,TM,.,Y,Y,Y,18.5,.,,,,,,did not fly away immediately when released,,"03/01/26, 05/22/26, 06/01/26, 06/17/26, 06/26/26","FQ, FN, FO,FN, FO",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58126,WRD,F,02/22/26,,2026,FQ,P,.,AHY,2025,FQ,.,ASY,2,2,19.8,74.2,TM,.,Y,Y,Y,16.1,.,,,,,,did not fly away immediately when released,,03/01/26,FQ,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58133,YPR,F,02/22/26,,2026,FK,N,.,.,.,.,.,AHY,3,2,19.9,76.2,TM,Y,Y,Y,Y,17.5,3B00491CFF,,,,,,,,03/01/26,FK,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89694,PND,M,02/22/26,,2026,FK,P,IA,nestling,2025,NB14,2,SY,3,3,19.7,77.1,TM,.,Y,Y,Y,18.3,.,,,,,,,,"03/01/26, 04/26/26, 05/03/26, 05/21/26, 06/01/26, 06/17/26","FK, FK, FK, FL, FK, FL",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89499,YND,M,02/22/26,,2026,FN,P,.,AHY,2025,FO,.,ASY,3,3,19.9,78.0,TM,Y,Y,Y,Y,18.9,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58107,WDW,M,02/22/26,,2026,FR,P,IA,nestling,2025,NB16B,2,SY,3,3,19.4,77.6,TM,.,Y,Y,Y,19.8,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58134,YPO,F,02/22/26,,2026,FT,N,.,.,.,.,.,AHY,3,3,19.9,78.0,TM,Y,Y,Y,Y,18.8,3B004C68B9,,,,,,weird feet 05/21/26,,05/21/26,FT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58125,GDN (was GDY),F,03/01/26,,2026,FS,P,.,AHY,2025,FS,.,AHY,2,3,19.4,78.0,TM,.,Y,Y,Y,17.3,.,NB18,"3011-89460, YYN",,,,originally was GDY. band changed to GDN,,05/21/26,FS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89467,GDD (was GDR),M,03/01/26,,2026,FS,P,.,HY,2025,FS,.,SY,3,3,20.7,80.2,TM,.,Y,Y,Y,18.8,.,,,,,,"originally GDR, changed to GDD . ",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stopped populating extra info here,,,,,,,NA,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58135,RNG,M,03/22/26,07:57,2026,FD,N,.,.,.,.,.,AHY,3,3,20.5,77.7,TM,Y,Y,Y,Y,19.6,3B004C3227,,,,,,"Gov band hard to read, has 2 notches",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58138,GNG,F,03/22/26,09:49,2026,FB,N,.,.,.,.,.,AHY,2,1,20.0,73.9,TM,Y,Y,Y,Y,20.3,3B0049549A,NB1,"3011-89471, PDN",,,,Swollen cloaca. Pregnant so that effects mass,,05/27/26,FB,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89669,RBP(also noted as RBX will follow up),M,03/22/26,10:52,2026,FC,P,.,AHY,2025,FC,.,ASY,3,3,19.8,80.3,TM,.,Y,Y,Y,20.1,.,,,,,,replaced blue color band,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89445,YDT,M,03/22/26,11:10,2026,FG,P,IA,nestling,2025,NB22,2,SY,3,3,19.0,80.6,TM,Y,Y,Y,Y,19.3,.,,,,,,,caught w/ NSS 06/25/26,"06/17/26, 06/25/26","FG, FG",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89582,YWS,M,03/22/26,11:10,2026,FG,P,IA,nestling,2024,NB22,3,ASY,3,3,20.6,77.8,TM,Y,Y,Y,Y,19.5,.,,,,,,,"caught with NSS on 06/19/26, singing on release",06/19/26,FG,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58136,YPN,F,03/22/26,10:52,2026,FC,N,.,.,.,.,.,AHY,2,3,19.3,74.5,TM,Y,Y,Y,Y,18.9,3B001A5073,,,,,,Prob didn't get to collect feather bc of missing feathers,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58101,YGD,M,03/22/26,12:18,2026,FI,P,.,AHY,2025,FH,.,ASY,3,3,20.2,79.2,TM,.,Y,Y,Y,18.7,.,,,,,,,"backpacked 06/25/26, 8.886 freq, last backpack!!!","06/18/26, 06/25/26","FH, FG",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58137,YGP,F,03/22/26,12:18,2026,FI,N,.,.,.,.,.,.,2,3,20.8,77.1,TM,Y,Y,Y,Y,18.3,3B004D16CA,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,Spec and Crest Photo,3241-58199,RPN,M,04/04/26,08:56,2026,EB4,N,.,.,.,.,.,AHY,3,3,20.0,77.1,CR,Y,Y,N,N,19.0,3B0048864D,EB4,"3241-58140, YPT",,,,,"backpacked on 06/23/26, frequency 8.983","06/18/26, 06/23/26","EB3, EB3",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Mass, Spec, Crest Photo",3241-58140,YPT,F,04/07/26,13:03,2026,EB4,N,.,.,.,.,.,AHY,2,2,19.2,74.5,SC,Y,Y,N,N,-,3B00189490,EB4,"3241-58199, RPN",,,,"Flew away before mass, super super wiggly, took 2 tail feathers unintentionally because of wiggly. Color marked unavailable on new color sheet.",Seen 6/23/26 missing P band,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest",3241-58008,WDB,F,04/14/26,13:15,2026,NB15C,N,.,.,.,.,.,AHY,2,2,20.1,74.9,CR,Y,Y,N,N,17.9,3B0019040B,NB15C,,,,,"Bled for a very long time, had to use septic powder",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3011-89500,WTD,F,04/14/26,12:45,2026,EB4,N,.,.,.,.,1,Nestling,1,1,19.9,52.0,CA,Y,N,N,N,18.5,3B0018A021,,,,,,"two different blood samples marked with this band combo; labeled ""[gov #] I"" and ""[gov #] II""",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3011-89496,GBD,.,04/14/26,12:45,2026,EB4,N,.,.,.,.,1,Nestling,1,1,19.6,57.5,CA,Y,N,N,N,18.6,3B004CDAE1,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3011-89497,GNO,M,04/14/26,12:45,2026,EB4,N,.,.,.,.,1,Nestling,1,1,19.4,53.0,OK,Y,N,N,N,18.7,3B0049585C,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3011-89494,YNS,F,04/14/26,12:45,2026,EB4,N,.,.,.,.,1,Nestling,1,1,19.3,52.0,EL,Y,N,N,N,17.5,3B004C0E49,,,,,,banding on legs is switched (i texted eva and she said she put gov and rfid on left leg instead of right CR),,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3011-89474,RSB,F,04/14/26,12:45,2026,EB4,N,.,.,.,.,1,Nestling,1,1,19.4,54.0,OK,Y,N,N,N,18.6,3B00189C8A,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest",3011-89471,PDN,M,04/19/26,07:55,2026,NB01,N,.,.,.,.,.,AHY,3,3,20.7,73.9,CR,Y,Y,Y,Y,19.2,3B004ABAEC,NB1,"3241,-58138, GNG",,,,"didn't get a lot of blood, snaptrap parent from nb1 no spec b/c murphy not here","backpacked, frequency 8.954 05/27/26","05/27/26, 06/26/26","FB, FB",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest",3011-89472,PNB,F,04/19/26,10:05,2026,NB20,N,.,.,.,.,.,AHY,3,2,18.6,72.2,CR,Y,Y,N,N,16.1,3B00187439,NB20,"possibly 3011-89610, YOS",,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,Spec,3011-89473,ROW,F,04/19/26,11:03,2026,NB14,N,.,.,.,.,.,AHY,3,2,18.7,69.5,CR,Y,Y,N,Y,15.6,3B004AF251,NB14,"3011-89421, YOD",,,,crest on 06/19/26,,06/19/26,FN,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58154,RDB,M,04/19/26,07:58,2026,NB05,N,.,.,.,.,1,Nestling,1,1,20.5,43.2,CA,Y,N,N,N,16.5,3B00494B5C,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58155,WPW,F,04/19/26,08:24,2026,NB05,N,.,.,.,.,1,Nestling,1,1,19.2,50,EL,Y,N,N,N,14.8,3B00182D16,,,,,,leg too short for rfid; now big enough for RFID 1st processed 4/19 04/21/26,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58156,RSN,M,04/19/26,08:36,2026,NB05,N,.,.,.,.,1,Nestling,1,1,19.2,44.5,TD,Y,N,N,N,15.1,3B0019A99E,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58158,YDN,F,04/19/26,08:58,2026,NB05,N,.,.,.,.,1,Nestling,1,1,17.3,42.9,CR,Y,N,N,N,14.4,3B0019C2D8,,,,,,leg too short for rfid; now big enough for RFID 1st processed 4/19 04/21/26,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58157,WDT,M,04/19/26,09:10,2026,NB05,N,.,.,.,.,1,Nestling,1,1,19.2,44.2,CA,Y,N,N,N,18.2,3B0018FDD4,,,,,,leg too short for rfid; now big enough for RFID 1st processed 4/19 04/21/26,6/17 accidentally released at pavillion,"06/17/26, 06/24/26","FH, FQ",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58159,ROS,M,04/19/26,09:33,2026,NB05,N,.,.,.,.,1,Nestling,1,1,19.7,48.0,EL,Y,N,N,N,15.6,3B00493C9C,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58160,WNN,M,04/19/26,10:33,2026,NB16A,N,.,.,.,.,1,Nestling,1,1,19.5,46.3,CA,Y,N,N,N,18.7,3B0019191E,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58161,WTW,M,04/19/26,10:43,2026,NB16A,N,.,.,.,.,1,Nestling,1,1,20.2,49.5,TD,Y,N,N,N,19.5,3B00182954,,,,,,very small amount of blood; bright red!,,05/22/26,MNFP,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58162,YPP,M,04/19/26,11:00,2026,NB16A,N,.,.,.,.,1,Nestling,2,1,19.8,52.5,EL,Y,N,N,N,18.9,3B004BCA2A,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58163,RSS,F,04/19/26,11:16,2026,NB16A,N,.,.,.,.,1,Nestling,1,1,19.7,46.1,CA,Y,N,N,N,18.2,3B0019D211,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58164,WOD,.,04/19/26,11:31,2026,NB16A,N,.,.,.,.,1,Nestling,2,1,19.4,47.5,CA,Y,N,N,N,17.4,3B00182044,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest",3241-58165,RSG,F,04/19/26,12:01,2026,NB16B,N,.,.,.,.,.,AHY,2,2,18.8,73,EL,Y,Y,N,N,16.7,3B004BE50D,NB16B,"2691-21995, GNT",,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58166,RDN,F,04/21/26,14:39,2026,NB20,N,.,.,.,.,1,Nestling,1,1,17.2,37.3,CR,Y,N,N,N,13.6,3B004BD2A4,,,,,,leg not long enough for RFID,RFID placed 04/26/25,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58167,RNB,M,04/21/26,14:46,2026,NB20,N,.,.,.,.,1,Nestling,1,1,18.9,37.2,CA,Y,N,N,N,14.9,3B0048DCAB,,,,,,leg not long enough for RFID,RFID placed 04/26/25,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58168,RPO,M,04/21/26,14:59,2026,NB20,N,.,.,.,.,1,Nestling,1,1,17.8,38.2,CR,Y,N,N,N,15.1,3B004E2D8A,,,,,,leg not long enough for RFID,RFID placed 04/26/25,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58169,YPN,F,04/21/26,15:06,2026,NB20,N,.,.,.,.,1,Nestling,1,1,18.3,37.5,CA,Y,N,N,N,14.9,3B00190ED5,,,,,,leg not long enough for RFID,"band combo written as ""RPN"" on data sheet, RFID placed 04/26/25",,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58170,YPD,M,04/21/26,15:12,2026,NB20,N,.,.,.,.,1,Nestling,1,1,18.0,34.8,CR,Y,N,N,N,14.4,3B0018546E,,,,,,leg not long enough for RFID,RFID placed 04/26/25,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58171,YPY,M,04/21/26,15:21,2026,NB20,N,.,.,.,.,1,Nestling,1,1,17.2,28.5,CA,Y,N,N,N,13.7,3B004D82C7,,,,,,leg not long enough for RFID,RFID placed 04/26/25,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest",3011-89462,YPS,F,04/22/26,14:20,2026,NB05,P,.,HY,2025,FE,2,SY,2,2,19.6,70.9,SC,Y,Y,N,N,17.6,.,NB5,"3011-89343, PLS",,,,missing P band (replaced) use syptic powder,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3241-58120,YDW,M,04/26/26,07:54,2026,NB09,P,.,HY,2025,FH,.,SY,3,3,20.8,79.8,TM,.,Y,Y,Y,17.7,.,NB09,.,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,,3011-89475,WDS,F,04/26/26,07:58,2026,NB52,N,.,.,.,.,.,AHY,2,2,19.7,75.1,TM,Y,Y,Y,Y,16.7,3B00192F21,NB52,UNB,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58172,SSB,M,04/26/26,08:14,2026,NB16B,N,.,.,.,.,1,Nestling,2,1,17.8,41.3,SC,Y,N,N,N,11.9,3B00190F24,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58173,STW,M,04/26/26,08:14,2026,NB16B,N,.,.,.,.,1,Nestling,2,1,18.5,42.2,CA,Y,N,N,N,15.7,3B0018E8B8,,,,,,,is not logged but likely the dead nestling found in box according to rfid data,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, BLOOD",3241-58174,SDY,M,04/26/26,08:14,2026,NB16B,N,.,.,.,.,1,Nestling,1,1,18.9,43.5,SC,N,Y,N,N,14.4,3B00184E33,,,,,,took back tail feather for sexing ,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58175,SNO,M,04/26/26,08:14,2026,NB16B,N,.,.,.,.,1,Nestling,2,1,19.8,46.2,SC,Y,N,N,N,14.6,3B0018ACBA,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58176,SWR,.,04/26/26,08:56,2026,NB16B,N,.,.,.,.,1,Nestling,2,1,18.5,39.3,CA,Y,N,N,N,12.1,3B001A813C,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Spec, crest, tail",3241-58177,SDR,M,04/26/26,09:36,2026,NB01,N,.,.,.,.,1,Nestling,1,1,18.2,46.8,SC,Y,N,N,N,16.1,3B00183213,,,,,,,,"06/24/26, 06/25/26, 06/25/26, 06/25/26, 06/25/26, 06/26/26, 06/26/26, 06/26/26","FB, FB, FB, FB, FB, FC, FB, FB",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
